[0.041s][info][class,load] java.lang.Object source: shared objects file
[1.948s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.util.ByteBufferBackedOutputStream source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.953s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializer$$Lambda/0x0000000130266c70 source: software.amazon.lambda.powertools.utilities.EventDeserializer
[1.960s][info][class,load] org.assertj.core.api.ThrowableAssert$ThrowingCallable source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.960s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000130265800 source: __JVM_LookupDefineClass__
[1.961s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializerTest$$Lambda/0x0000000130266ec0 source: software.amazon.lambda.powertools.utilities.EventDeserializerTest
[1.962s][info][class,load] org.assertj.core.internal.Throwables source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.964s][info][class,load] com.fasterxml.jackson.databind.type.TypeBindings$AsKey source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[1.964s][info][class,load] com.fasterxml.jackson.databind.type.TypeBindings$TypeParamStash source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[1.965s][info][class,load] com.fasterxml.jackson.databind.deser.BasicDeserializerFactory$ContainerDefaultMappings source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[1.979s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.979s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$APIGatewayV2HTTPEventBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.979s][info][class,load] sun.reflect.generics.tree.BooleanSignature source: jrt:/java.base
[1.981s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$Http source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.981s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$Authorizer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.982s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$RequestContextBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.983s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$Authorizer$JWT source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.983s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$IAM source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.984s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$Authorizer$AuthorizerBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.985s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$CognitoIdentity source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.985s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$IAM$IAMBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.986s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$CognitoIdentity$CognitoIdentityBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.987s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$Authorizer$JWT$JWTBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.989s][info][class,load] com.amazonaws.services.lambda.runtime.events.APIGatewayV2HTTPEvent$RequestContext$Http$HttpBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.999s][info][class,load] com.amazonaws.services.lambda.runtime.events.ActiveMQEvent$ActiveMQEventBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.000s][info][class,load] com.amazonaws.services.lambda.runtime.events.ActiveMQEvent$ActiveMQMessage source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.002s][info][class,load] com.amazonaws.services.lambda.runtime.events.ActiveMQEvent$Destination source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.002s][info][class,load] com.amazonaws.services.lambda.runtime.events.ActiveMQEvent$ActiveMQMessage$ActiveMQMessageBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.004s][info][class,load] com.amazonaws.services.lambda.runtime.events.ActiveMQEvent$Destination$DestinationBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.006s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.CoercionConfigs$1 source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[2.010s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializer$$Lambda/0x000000013026a5f8 source: software.amazon.lambda.powertools.utilities.EventDeserializer
[2.014s][info][class,load] com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.014s][info][class,load] com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.015s][info][class,load] com.fasterxml.jackson.databind.util.TypeKey source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.015s][info][class,load] com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$$Lambda/0x000000013026b0c8 source: com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap
[2.015s][info][class,load] com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$EntrySet source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.015s][info][class,load] com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$EntryIterator source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.016s][info][class,load] com.fasterxml.jackson.core.exc.StreamWriteException source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.19.2/jackson-core-2.19.2.jar
[2.016s][info][class,load] com.fasterxml.jackson.core.JsonGenerationException source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.19.2/jackson-core-2.19.2.jar
[2.016s][info][class,load] com.fasterxml.jackson.databind.util.TokenBuffer$Parser source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.017s][info][class,load] com.fasterxml.jackson.core.json.JsonWriteContext source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.19.2/jackson-core-2.19.2.jar
[2.017s][info][class,load] com.fasterxml.jackson.core.StreamWriteCapability source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.19.2/jackson-core-2.19.2.jar
[2.018s][info][class,load] com.fasterxml.jackson.databind.util.TokenBuffer$Segment source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.020s][info][class,load] com.fasterxml.jackson.annotation.JsonFilter source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.19.2/jackson-annotations-2.19.2.jar
[2.020s][info][class,load] com.fasterxml.jackson.databind.ser.std.MapProperty source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.021s][info][class,load] com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.021s][info][class,load] com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Empty source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.021s][info][class,load] com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Single source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.021s][info][class,load] com.fasterxml.jackson.annotation.JsonInclude source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.19.2/jackson-annotations-2.19.2.jar
[2.022s][info][class,load] com.fasterxml.jackson.databind.ser.BasicSerializerFactory$1 source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.022s][info][class,load] com.fasterxml.jackson.databind.annotation.JsonSerialize$Typing source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.022s][info][class,load] com.fasterxml.jackson.databind.ser.std.StdKeySerializers source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.022s][info][class,load] com.fasterxml.jackson.databind.ser.std.StdKeySerializer source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.022s][info][class,load] com.fasterxml.jackson.databind.ser.std.StdKeySerializers$StringKeySerializer source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.023s][info][class,load] com.fasterxml.jackson.databind.ser.std.StdKeySerializers$Dynamic source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.023s][info][class,load] com.fasterxml.jackson.databind.ser.std.StdKeySerializers$Default source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.023s][info][class,load] com.fasterxml.jackson.databind.ser.std.StdKeySerializers$EnumKeySerializer source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.023s][info][class,load] com.fasterxml.jackson.databind.ser.std.MapSerializer$1 source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.024s][info][class,load] com.fasterxml.jackson.databind.ser.std.NumberSerializers$1 source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.024s][info][class,load] com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$SerializerAndMapResult source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.024s][info][class,load] com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Double source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.025s][info][class,load] com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Multi source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.025s][info][class,load] com.fasterxml.jackson.databind.util.TokenBufferReadContext source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.19.2/jackson-databind-2.19.2.jar
[2.033s][info][class,load] org.assertj.core.internal.Strings source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[2.034s][info][class,load] org.assertj.core.internal.Comparables source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[2.036s][info][class,load] com.amazonaws.services.lambda.runtime.events.KinesisAnalyticsStreamsInputPreprocessingEvent$Record source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.037s][info][class,load] com.amazonaws.services.lambda.runtime.events.KinesisAnalyticsStreamsInputPreprocessingEvent$Record$KinesisStreamRecordMetadata source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.045s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializer$$Lambda/0x0000000130270758 source: software.amazon.lambda.powertools.utilities.EventDeserializer
[2.045s][info][class,load] sun.nio.cs.ThreadLocalCoders source: shared objects file
[2.045s][info][class,load] sun.nio.cs.ThreadLocalCoders$Cache source: shared objects file
[2.045s][info][class,load] sun.nio.cs.ThreadLocalCoders$1 source: shared objects file
[2.045s][info][class,load] sun.nio.cs.ThreadLocalCoders$2 source: shared objects file
[2.048s][info][class,load] com.amazonaws.services.lambda.runtime.events.KinesisAnalyticsFirehoseInputPreprocessingEvent$Record source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.049s][info][class,load] com.amazonaws.services.lambda.runtime.events.KinesisAnalyticsFirehoseInputPreprocessingEvent$Record$KinesisFirehoseRecordMetadata source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[2.055s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializer$$Lambda/0x0000000130270e28 source: software.amazon.lambda.powertools.utilities.EventDeserializer
[2.058s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializerTest$$Lambda/0x0000000130271078 source: software.amazon.lambda.powertools.utilities.EventDeserializerTest
[2.059s][info][class,load] com.fasterxml.jackson.core.JsonToken$1 source: file:/Users/abib/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.19.2/jackson-core-2.19.2.jar
[2.060s][info][class,load] java.lang.invoke.StringConcatFactory$InlineHiddenClassStrategy source: shared objects file
[2.061s][info][class,load] java.lang.invoke.StringConcatFactory$InlineHiddenClassStrategy$1 source: shared objects file
[2.061s][info][class,load] java.lang.invoke.StringConcatFactory$InlineHiddenClassStrategy$2 source: shared objects file
[2.061s][info][class,load] java.lang.StringConcatHelper$StringConcatBase source: shared objects file
[2.061s][info][class,load] java.lang.StringConcatHelper$Concat1 source: shared objects file
[2.064s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.JavaUtilCollectionsDeserializers source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[2.064s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.util.Converter source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[2.065s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializerNR$Scope source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[2.068s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializerTest$$Lambda/0x00000001302716e8 source: software.amazon.lambda.powertools.utilities.EventDeserializerTest
[2.068s][info][class,load] software.amazon.lambda.powertools.utilities.model.Order source: file:/Users/abib/Desktop/powertools-lambda/powertools-lambda-java/powertools-serialization/target/test-classes/
[2.077s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializerTest$$Lambda/0x0000000130271b50 source: software.amazon.lambda.powertools.utilities.EventDeserializerTest
[2.080s][info][class,load] com.amazonaws.services.lambda.runtime.events.RabbitMQEvent$RabbitMQEventBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
